part_id,stock_level,cost_price,entry_date
SP-185,332,315.2,2024-06-02
SP-448,0,76.65,2024-01-19
SP-465,0,286.32,2024-10-19
SP-382,157,124.81,2025-03-09
SP-254,5,250.54,2024-07-30
SP-196,480,413.18,2025-02-04
SP-255,310,369.8,2025-07-18
SP-434,455,353.04,2024-07-23
SP-472,5,23.4,2025-05-24
SP-291,5,72.45,2024-03-30
SP-422,60,61.02,2024-04-15
SP-474,324,97.62,2024-11-22
SP-477,182,404.01,2024-04-16
SP-439,386,438.95,2024-12-15
SP-310,352,138.42,2025-02-04
SP-326,229,118.51,2024-02-03
SP-115,229,73.46,2025-01-20
SP-167,100,283.26,2025-04-13
SP-152,122,134.81,2025-04-12
SP-306,5,73.14,2024-02-06
SP-254,5,241.0,2024-09-01
SP-212,5,329.0,2025-03-08
SP-419,478,53.22,2024-09-20
SP-421,229,55.21,2024-09-07
SP-208,0,283.96,2024-08-04
SP-116,257,438.63,2025-04-30
SP-361,0,143.27,2024-03-01
SP-118,271,332.27,2024-09-01
SP-265,49,47.98,2025-06-23
SP-412,229,94.38,2025-01-19
SP-473,229,427.78,2025-05-05
SP-491,240,84.65,2024-08-01
SP-262,0,93.0,2025-01-21
SP-101,39,178.33,2025-03-05
SP-403,431,211.76,2024-06-27
SP-226,290,374.33,2025-05-22
SP-330,306,327.12,2024-10-31
SP-174,210,355.0,2025-02-16
SP-274,58,316.68,2025-02-25
SP-358,23,186.53,2024-09-07
SP-326,252,110.47,2024-12-20
SP-377,291,136.95,2025-05-16
SP-498,264,305.37,2024-06-25
SP-166,0,391.0,2025-03-20
SP-163,440,32.7,2024-10-01
SP-162,314,278.1,2025-05-25
SP-308,411,447.11,2025-02-07
SP-395,39,135.22,2024-03-13
SP-218,383,141.23,2024-07-27
SP-164,5,354.44,2025-03-29
SP-128,5,15.0,2024-11-14
SP-234,278,355.0,2025-04-18
SP-296,379,286.94,2024-03-24
SP-460,407,294.77,2024-12-15
SP-233,252,323.04,2024-02-25
SP-455,410,333.93,2024-06-10
SP-473,241,332.0,2025-02-14
SP-459,229,75.04,2024-07-06
SP-417,487,68.46,2024-10-21
SP-315,334,223.74,2025-07-18
SP-332,14,414.48,2025-02-03
SP-422,386,274.63,2024-07-03
SP-166,5,96.2,2025-06-13
SP-135,159,129.02,2024-09-09
SP-447,79,221.43,2024-08-30
SP-329,291,179.8,2025-03-15
SP-434,179,358.24,2024-02-15
SP-187,471,32.71,2024-11-15
SP-433,106,307.72,2024-10-17
SP-225,192,322.69,2024-12-04
SP-208,281,445.0,2025-07-21
SP-492,248,46.64,2025-01-08
SP-136,229,94.41,2025-06-26
SP-335,160,12.1,2024-02-11
SP-423,423,278.55,2024-02-05
SP-286,5,64.75,2025-03-13
SP-153,5,443.0,2025-06-19
SP-207,363,435.76,2025-04-11
SP-282,199,109.81,2024-03-27
SP-328,5,125.99,2024-04-01
SP-308,157,99.0,2024-07-16
SP-414,229,37.35,2025-07-03
SP-357,424,162.15,2024-08-04
SP-326,361,402.58,2025-03-22
SP-205,478,417.0,2024-01-27
SP-477,76,115.95,2025-03-14
SP-318,291,301.68,2024-12-13
SP-185,293,418.9,2024-11-11
SP-231,232,47.59,2024-03-13
SP-119,192,292.97,2025-07-30
SP-330,227,96.05,2025-03-20
SP-289,224,128.73,2024-12-11
SP-289,229,240.76,2024-02-29
SP-241,24,16.96,2024-10-13
SP-214,260,123.23,2025-06-11
SP-443,160,302.0,2024-03-19
SP-331,229,445.24,2024-03-14
SP-357,131,24.28,2025-05-12
SP-284,367,92.39,2024-06-24
SP-357,68,397.67,2025-04-21
SP-410,189,420.23,2025-04-18
SP-164,229,394.05,2025-02-27
SP-256,498,408.0,2025-03-29
SP-426,302,295.0,2025-03-05
SP-101,423,44.3,2025-05-29
SP-139,238,139.39,2024-10-14
SP-366,269,296.37,2025-03-22
SP-299,269,187.21,2024-07-08
SP-287,229,286.34,2024-06-12
SP-234,171,439.47,2024-12-25
SP-157,5,358.26,2024-02-11
SP-256,325,340.55,2025-05-30
SP-423,20,24.11,2024-11-09
SP-225,191,422.38,2025-05-20
SP-114,493,369.0,2024-06-11
SP-262,44,437.0,2025-02-25
SP-310,390,42.49,2024-10-11
SP-367,251,424.63,2024-08-25
SP-487,272,19.51,2025-05-12
SP-461,229,152.47,2024-10-31
SP-127,229,60.87,2025-02-02
SP-406,425,138.24,2025-06-14
SP-125,415,11.0,2025-04-12
SP-229,229,328.42,2024-03-05
SP-482,5,101.0,2024-12-09
SP-351,32,350.65,2024-02-08
SP-326,0,23.44,2024-09-14
SP-120,0,78.0,2024-07-06
SP-422,69,146.82,2024-12-21
SP-252,354,151.77,2024-10-17
SP-424,229,410.02,2024-02-29
SP-422,0,356.98,2024-04-11
SP-499,229,162.0,2025-03-26
SP-133,120,188.86,2025-01-04
SP-380,352,390.0,2025-07-29
SP-317,5,112.2,2024-01-22
SP-172,468,115.59,2024-06-03
SP-323,150,240.59,2024-06-23
SP-447,487,384.0,2025-05-01
SP-181,378,126.53,2024-06-30
SP-123,159,145.0,2024-03-13
SP-241,267,420.0,2025-02-10
SP-137,389,358.33,2025-03-09
SP-334,118,377.04,2024-11-10
SP-408,83,173.82,2024-12-04
SP-343,12,163.03,2025-02-28
SP-417,296,354.87,2024-06-02
SP-266,229,298.93,2024-08-29
SP-352,238,65.51,2024-08-17
SP-187,229,333.67,2025-06-25
SP-147,371,20.0,2024-07-12
SP-262,57,380.8,2024-01-16
SP-231,498,293.94,2025-02-12
SP-339,229,218.54,2024-06-05
SP-291,16,413.14,2024-11-21
SP-198,471,359.85,2025-04-12
SP-157,147,242.53,2024-09-30
SP-141,465,408.86,2024-05-09
SP-314,440,369.51,2025-01-25
SP-425,168,117.0,2025-04-17
SP-388,403,432.19,2024-10-15
SP-389,183,39.78,2024-03-27
SP-349,436,338.56,2024-08-04
SP-436,122,238.82,2024-02-02
SP-264,229,147.58,2025-02-19
SP-181,309,307.18,2024-04-11
SP-469,229,388.6,2024-09-02
SP-314,9,253.96,2024-01-03
SP-447,361,144.3,2025-07-05
SP-274,87,100.95,2024-07-08
SP-461,280,155.15,2024-10-14
SP-425,464,101.85,2024-02-07
SP-312,187,266.15,2025-03-28
SP-481,341,17.99,2024-05-24
SP-266,5,393.6,2024-06-30
SP-173,229,384.58,2024-03-22
SP-187,249,124.0,2025-04-26
SP-235,338,133.25,2025-06-09
SP-425,0,446.3,2024-03-17
SP-254,5,185.95,2024-06-06
SP-339,367,218.01,2024-06-15
SP-401,243,73.17,2025-05-06
SP-147,18,309.4,2025-02-20
SP-131,176,66.64,2025-02-26
SP-450,473,210.13,2024-07-16
SP-185,304,271.6,2025-03-03
SP-479,163,424.45,2024-05-31
SP-323,464,173.14,2025-06-02
SP-195,0,381.81,2024-09-22
SP-361,229,15.12,2025-01-20
SP-114,5,105.58,2025-05-06
SP-185,216,371.94,2025-01-22
SP-242,208,152.0,2025-04-09
SP-196,250,194.6,2024-11-30
SP-125,229,62.55,2024-08-06
SP-226,70,377.9,2024-04-22
SP-181,368,51.47,2024-11-02
SP-215,221,326.75,2024-09-18
SP-197,229,30.0,2025-02-25
SP-428,229,159.53,2024-04-18
SP-174,204,378.18,2025-02-08
SP-232,5,435.51,2024-06-25
SP-404,154,329.63,2024-10-02
SP-370,125,63.0,2024-11-01
SP-360,434,71.0,2024-03-17
SP-213,241,209.16,2024-08-08
SP-497,37,369.54,2025-07-02
SP-410,476,378.88,2024-08-15
SP-297,186,190.72,2024-06-22
SP-112,5,17.64,2024-12-06
SP-106,449,402.28,2024-02-19
SP-262,54,305.72,2025-07-08
SP-395,444,347.06,2024-08-02
SP-286,60,167.98,2025-01-25
SP-230,247,52.02,2024-07-21
SP-196,456,357.34,2025-04-08
SP-274,0,326.57,2024-02-28
SP-331,254,405.53,2024-04-10
SP-158,191,160.14,2024-08-21
SP-413,0,300.26,2024-07-06
SP-306,84,299.87,2024-08-24
SP-439,110,173.57,2024-08-27
SP-328,306,343.36,2024-03-25
SP-450,354,358.62,2025-06-17
SP-245,130,137.09,2024-11-29
SP-407,398,229.0,2024-09-24
SP-209,5,304.2,2024-02-07
SP-220,229,140.54,2024-01-14
SP-109,410,312.48,2025-05-08
SP-282,369,27.48,2024-09-30
SP-108,407,417.22,2025-03-30
SP-434,441,180.65,2025-01-15
SP-318,5,300.0,2025-07-25
SP-222,276,377.7,2025-05-03
SP-416,281,253.36,2025-02-16
SP-341,413,196.26,2025-05-09
SP-216,229,373.95,2025-01-31
SP-324,454,328.41,2024-06-15
SP-388,26,58.85,2025-01-26
SP-346,192,180.0,2025-03-21
SP-323,353,359.91,2025-07-13
SP-359,271,64.25,2025-05-19
SP-228,229,47.84,2024-01-23
SP-161,30,388.26,2024-02-04
SP-380,0,374.44,2025-04-23
SP-220,0,135.0,2025-04-30
SP-286,415,12.95,2025-05-23
SP-405,5,67.0,2024-04-25
SP-363,487,356.12,2024-07-01
SP-409,205,41.87,2024-03-11
SP-254,319,114.68,2024-12-16
SP-359,413,77.49,2024-04-08
SP-401,229,264.5,2024-08-12
SP-454,425,281.86,2024-01-22
SP-438,229,247.0,2025-03-01
SP-341,414,127.27,2025-03-17
SP-440,482,110.43,2024-02-15
SP-404,0,247.4,2024-07-11
SP-498,296,339.5,2025-01-05
SP-480,0,127.36,2024-05-15
SP-266,5,287.47,2024-04-06
SP-360,229,328.57,2024-10-23
SP-443,229,340.73,2024-06-12
SP-417,23,256.0,2024-10-28
SP-184,246,45.63,2024-11-22
SP-434,144,38.31,2024-07-21
SP-498,5,248.34,2024-05-22
SP-194,356,194.43,2025-02-22
SP-358,384,294.66,2025-03-29
SP-309,0,197.66,2024-04-11
SP-352,84,332.0,2024-04-08
SP-450,0,411.09,2025-01-21
SP-470,364,419.13,2025-06-15
SP-119,229,200.53,2025-07-20
SP-392,62,297.61,2024-11-14
SP-418,249,141.52,2025-03-23
SP-204,330,392.71,2024-06-03
SP-160,458,385.05,2024-03-29
SP-497,93,197.38,2024-02-18
SP-431,463,353.23,2025-06-11
SP-410,313,415.0,2025-01-27
SP-175,229,363.14,2024-01-13
SP-124,32,221.53,2024-09-15
SP-210,422,249.22,2024-03-28
SP-239,274,330.67,2025-06-05
SP-132,0,47.86,2024-01-03
SP-297,182,145.25,2025-03-05
SP-296,356,247.72,2024-03-01
SP-288,88,286.52,2024-04-10
SP-469,322,194.15,2024-06-10
SP-496,220,417.08,2024-01-20
SP-265,267,8.31,2025-02-14
SP-195,214,442.07,2024-07-21
SP-143,5,397.51,2024-11-20
SP-339,229,96.5,2024-11-19
SP-443,5,157.0,2025-06-14
SP-249,486,375.0,2025-04-01
SP-471,396,74.47,2025-07-04
SP-121,160,387.8,2024-04-03
SP-148,229,301.03,2024-12-18
SP-163,229,68.94,2025-05-21
SP-352,464,174.91,2025-05-29
SP-101,229,235.0,2024-02-14
SP-413,5,422.6,2025-01-05
SP-442,220,300.0,2024-03-09
SP-263,322,194.05,2025-01-04
SP-383,5,175.0,2025-05-26
SP-292,5,250.0,2024-09-30
SP-275,229,99.26,2025-07-31
SP-299,293,378.0,2025-07-04
SP-284,260,242.28,2024-01-15
SP-198,230,223.54,2024-07-24
SP-156,198,364.18,2025-03-23
SP-452,229,5.63,2024-01-07
SP-496,288,283.79,2024-09-18
SP-409,173,94.7,2024-05-15
SP-469,179,384.0,2024-09-10
SP-337,472,224.42,2024-03-08
SP-388,229,273.83,2025-03-11
SP-339,326,286.56,2024-08-13
SP-214,225,167.33,2024-12-14
SP-455,195,364.29,2024-05-18
SP-271,399,398.72,2024-06-23
SP-375,351,20.52,2024-01-10
SP-289,188,305.84,2024-01-08
SP-320,490,184.35,2024-08-03
SP-456,414,155.94,2024-09-30
SP-143,299,247.38,2024-01-17
SP-380,5,288.89,2025-01-30
SP-484,35,299.43,2024-05-07
SP-386,251,345.0,2024-12-29
SP-180,417,284.57,2025-05-10
SP-347,5,110.2,2025-04-22
SP-252,419,56.86,2024-11-01
SP-443,49,332.14,2024-05-27
SP-155,112,444.0,2025-04-21
SP-237,441,387.47,2024-04-11
SP-360,346,386.77,2024-01-28
SP-110,149,119.79,2024-05-14
SP-317,475,392.13,2024-11-28
SP-320,490,256.84,2024-04-07
SP-429,5,298.18,2024-06-10
SP-494,0,289.41,2024-11-30
SP-222,211,429.23,2024-03-30
SP-168,5,393.33,2024-05-14
SP-255,0,186.0,2025-01-31
SP-236,225,440.78,2025-02-03
SP-481,127,139.07,2025-07-08
SP-391,0,83.25,2024-02-28
SP-199,413,399.01,2025-07-16
SP-317,426,297.46,2024-01-11
SP-287,283,324.6,2025-05-10
SP-306,466,184.45,2024-02-17
SP-467,35,400.87,2024-08-21
SP-230,12,330.0,2025-05-08
SP-209,79,5.22,2024-06-02
SP-193,140,193.1,2025-01-29
SP-281,229,394.0,2025-03-08
SP-215,196,206.36,2025-02-25
SP-160,304,157.48,2024-07-19
SP-440,77,91.13,2024-09-06
SP-334,301,157.0,2025-05-03
SP-302,491,73.65,2024-03-14
SP-375,459,382.0,2025-02-22
SP-214,40,431.84,2025-06-08
SP-312,229,77.5,2024-01-05
SP-217,59,241.0,2025-02-14
SP-471,147,380.66,2025-01-21
SP-360,74,227.92,2024-02-10
SP-402,141,236.0,2024-05-20
SP-414,406,98.53,2024-04-22
SP-239,5,32.0,2025-01-28
SP-119,161,214.42,2025-02-08
SP-261,324,53.31,2025-04-13
SP-467,39,413.06,2025-03-18
SP-473,410,258.18,2024-03-07
SP-402,55,388.47,2024-07-19
SP-440,357,90.9,2024-09-13
SP-170,400,48.14,2024-01-14
SP-118,264,167.0,2025-06-11
SP-273,229,89.95,2024-04-03
SP-427,320,441.69,2024-08-30
SP-262,120,245.07,2024-09-07
SP-265,277,235.14,2024-09-01
SP-109,95,391.0,2024-06-09
SP-424,5,431.15,2024-10-19
SP-438,493,157.39,2024-11-18
SP-229,421,416.99,2025-03-26
SP-271,229,16.76,2024-09-18
SP-210,177,426.67,2024-08-02
SP-281,472,99.35,2024-12-08
SP-322,45,270.61,2025-06-07
SP-234,489,412.16,2024-06-06
SP-411,162,228.93,2024-09-18
SP-407,98,91.2,2025-01-08
SP-445,72,212.82,2025-07-04
SP-192,0,188.68,2024-02-11
SP-460,229,134.54,2024-04-05
SP-146,151,227.45,2025-05-06
SP-467,314,10.0,2024-09-02
SP-358,107,50.05,2025-02-25
SP-381,491,397.75,2024-07-30
SP-230,198,79.19,2024-12-23
SP-103,204,190.2,2024-10-23
SP-360,5,71.54,2024-04-01
SP-213,229,105.0,2025-01-19
SP-478,243,46.32,2024-09-29
SP-110,229,22.91,2024-05-29
SP-314,180,442.34,2025-02-20
SP-277,229,445.43,2024-05-18
SP-458,134,430.27,2025-04-20
SP-450,145,236.84,2024-10-11
SP-287,220,317.0,2025-06-05
SP-420,269,423.02,2025-03-20
SP-321,369,329.97,2025-06-14
SP-406,107,212.15,2024-12-17
SP-456,340,323.3,2024-03-03
SP-361,317,440.99,2024-10-06
SP-155,97,23.45,2025-05-29
SP-180,371,13.04,2024-09-21
SP-208,229,343.08,2024-11-10
SP-355,7,326.72,2024-05-24
SP-177,229,43.69,2024-06-04
SP-295,97,85.0,2025-04-16
SP-192,5,69.28,2024-05-28
SP-135,229,438.95,2024-12-26
SP-155,229,210.96,2025-05-17
SP-419,139,217.0,2025-06-19
SP-436,247,409.27,2024-10-05
SP-295,229,203.67,2024-09-22
SP-291,0,152.27,2024-05-26
SP-427,240,74.65,2024-04-28
SP-496,331,119.73,2024-08-06
SP-282,210,197.08,2025-02-23
SP-393,5,344.0,2025-06-12
SP-395,390,49.79,2024-11-10
SP-349,170,391.29,2025-07-05
SP-484,170,341.0,2025-02-09
SP-356,366,209.85,2024-05-17
SP-257,130,50.42,2024-03-10
SP-483,229,149.84,2024-10-13
SP-278,23,286.6,2025-01-21
SP-325,212,205.85,2024-03-05
SP-221,350,348.0,2024-11-06
SP-442,5,167.53,2024-08-29
SP-321,0,53.49,2024-05-05
SP-105,152,86.29,2025-03-15
SP-191,447,244.91,2024-04-24
SP-250,229,418.85,2024-07-12
SP-488,54,326.86,2025-04-23
SP-247,242,305.0,2024-11-19
SP-425,41,301.0,2024-04-26
SP-333,0,371.16,2024-01-05
SP-376,439,93.99,2024-06-03
SP-120,238,106.98,2024-07-24
SP-297,299,214.37,2025-03-16
SP-371,5,121.0,2024-01-21
SP-452,0,72.74,2024-06-17
SP-133,193,25.73,2024-10-18
SP-337,229,117.2,2024-10-25
SP-120,418,370.58,2025-03-24
SP-327,183,226.95,2024-12-30
SP-289,5,302.0,2025-06-14
SP-412,229,49.0,2025-07-18
SP-411,229,250.97,2024-12-06
SP-465,0,448.66,2025-07-27
SP-147,229,263.36,2025-07-22
SP-242,63,171.22,2024-06-15
SP-192,197,15.0,2024-03-05
SP-251,294,78.32,2025-01-06
SP-475,500,382.91,2024-06-23
SP-285,362,224.06,2025-04-20
SP-203,307,298.9,2025-05-31
SP-356,80,372.11,2024-11-09
SP-157,499,147.2,2024-08-12
SP-118,38,297.21,2025-03-17
SP-400,229,313.77,2024-11-15
SP-166,229,348.1,2025-07-08
SP-440,204,270.0,2024-12-18
SP-315,229,145.53,2024-06-22
SP-295,407,340.48,2024-04-09
SP-339,0,126.15,2025-01-11
SP-297,183,353.81,2024-06-10
SP-208,484,372.99,2024-07-11
SP-488,113,439.0,2024-10-15
SP-111,189,28.46,2025-04-01
SP-497,0,220.34,2025-01-21
SP-367,0,413.47,2024-02-26
SP-291,250,48.0,2024-02-03
SP-132,349,152.85,2024-08-04
SP-185,340,444.34,2024-09-15
SP-476,99,442.93,2025-06-23
SP-322,173,289.0,2024-11-10
SP-118,128,310.69,2024-04-20
SP-373,443,253.71,2025-02-18
SP-261,483,174.68,2024-04-26
SP-459,298,196.12,2024-10-31
SP-376,5,31.58,2024-05-27
SP-282,405,133.0,2025-01-21
SP-286,5,390.45,2024-07-24
SP-235,107,267.46,2025-03-05
SP-225,345,416.99,2024-07-24
SP-135,493,178.4,2025-06-26
SP-337,8,94.63,2024-02-07
SP-327,160,379.0,2024-03-19
SP-170,29,250.64,2025-02-16
SP-328,229,358.0,2024-07-07
SP-225,5,23.81,2024-01-03
SP-271,46,302.0,2024-03-21
SP-352,70,112.0,2024-04-19
SP-258,28,116.98,2024-10-03
SP-377,188,209.49,2024-04-16
SP-345,95,336.55,2025-02-16
SP-432,229,335.65,2024-12-12
SP-294,161,178.33,2025-05-31
SP-212,229,406.0,2025-07-19
SP-184,5,148.19,2024-09-20
SP-396,249,192.26,2025-07-23
SP-320,5,441.01,2024-04-06
SP-482,405,73.96,2024-02-22
SP-353,29,371.89,2024-03-02
SP-480,0,200.97,2024-04-14
SP-203,5,7.74,2024-11-16
SP-362,425,6.44,2025-06-23
SP-230,34,444.9,2024-10-17
SP-237,229,85.09,2025-01-19
SP-191,142,106.06,2025-07-21
SP-221,438,180.01,2025-01-31
SP-279,0,188.0,2024-10-23
SP-402,362,132.88,2025-04-30
SP-113,334,314.77,2024-11-29
SP-136,445,25.25,2025-01-10
SP-257,382,220.21,2025-02-20
SP-132,330,340.51,2025-03-29
SP-313,5,341.02,2024-07-14
SP-393,158,68.9,2024-08-21
SP-376,5,94.53,2024-02-07
SP-359,446,164.38,2024-10-22
SP-118,85,269.28,2024-07-04
SP-424,416,218.0,2024-03-12
SP-383,140,215.1,2025-02-10
SP-206,210,187.0,2024-02-24
SP-399,229,212.36,2025-06-02
SP-155,410,181.07,2025-07-26
SP-389,456,169.89,2025-03-17
SP-349,477,189.6,2024-03-25
SP-266,243,331.44,2024-08-14
SP-199,229,290.92,2024-10-22
SP-233,356,195.5,2024-09-01
SP-442,383,141.0,2025-04-08
SP-166,38,28.0,2024-06-11
SP-169,411,373.07,2025-03-22
SP-275,38,139.0,2025-07-22
SP-319,5,211.06,2024-07-02
SP-244,0,277.74,2024-08-05
SP-229,447,155.25,2024-11-20
SP-374,332,435.14,2024-10-16
SP-197,152,160.03,2024-06-17
SP-464,6,356.65,2024-11-21
SP-474,50,65.95,2024-10-04
SP-198,5,378.24,2025-07-16
SP-255,158,388.11,2024-05-06
SP-459,152,200.93,2024-04-23
SP-438,311,384.77,2025-04-23
SP-228,458,65.15,2024-04-19
SP-420,229,227.59,2025-02-24
SP-119,229,154.6,2024-09-08
SP-138,5,257.11,2024-05-30
SP-313,165,196.03,2025-07-03
SP-449,0,55.8,2024-10-06
SP-458,452,94.5,2024-07-14
SP-247,124,230.0,2024-07-02
SP-411,98,389.92,2024-04-27
SP-227,229,98.53,2024-05-22
SP-323,11,274.92,2025-07-03
SP-489,166,338.67,2024-06-17
SP-206,229,413.0,2025-05-03
SP-386,322,31.7,2024-09-20
SP-180,93,74.25,2024-01-29
SP-175,93,415.14,2025-01-09
SP-150,320,427.52,2024-08-02
SP-483,0,258.5,2025-02-09
SP-393,5,316.45,2024-03-08
SP-130,115,426.0,2024-07-18
SP-378,472,373.76,2024-05-14
SP-352,0,420.07,2024-09-28
SP-164,436,9.97,2025-06-27
SP-211,207,172.64,2025-03-21
SP-240,306,315.27,2025-03-30
SP-241,5,303.32,2024-01-05
SP-296,103,118.33,2025-04-09
SP-345,326,401.49,2024-04-18
SP-190,394,7.0,2025-05-10
SP-335,256,375.0,2025-01-22
SP-232,321,77.57,2024-10-25
SP-233,151,93.92,2024-11-14
SP-268,366,149.88,2024-02-08
SP-468,327,352.97,2025-07-21
SP-427,59,265.37,2024-08-02
SP-149,229,254.06,2025-04-10
SP-169,240,155.82,2024-12-10
SP-433,330,262.62,2024-07-18
SP-197,316,104.0,2024-09-07
SP-429,5,222.57,2024-02-18
SP-456,229,433.13,2024-03-11
SP-487,291,389.15,2024-09-15
SP-146,229,177.7,2024-05-04
SP-310,5,306.38,2024-10-24
SP-248,229,276.67,2024-01-04
SP-481,229,190.82,2024-12-01
SP-387,229,440.59,2025-02-02
SP-131,415,444.91,2025-03-04
SP-183,348,33.66,2025-06-10
SP-236,149,186.0,2025-06-03
SP-484,301,242.07,2024-12-18
SP-151,0,414.52,2024-02-05
SP-270,5,86.23,2025-03-16
SP-183,5,279.21,2024-06-06
SP-206,226,245.62,2025-06-08
SP-449,5,311.16,2024-04-03
SP-486,296,296.31,2024-09-06
SP-239,229,135.5,2024-04-27
SP-279,266,121.4,2025-07-17
SP-201,143,338.0,2025-04-07
SP-290,0,392.07,2024-04-21
SP-212,320,397.0,2024-03-16
SP-465,113,304.06,2024-04-21
SP-497,5,349.72,2025-02-07
SP-392,80,29.36,2025-04-22
SP-131,60,209.47,2024-07-16
SP-394,368,375.74,2024-02-23
SP-428,400,324.82,2025-02-01
SP-368,5,79.8,2024-07-30
SP-271,216,191.79,2024-04-30
SP-351,319,126.0,2025-03-10
SP-160,451,133.78,2024-05-23
SP-109,288,210.92,2024-06-28
SP-255,0,59.5,2024-10-02
SP-217,72,111.56,2024-02-28
SP-333,308,6.69,2024-04-22
SP-375,229,348.25,2024-11-30
SP-194,0,427.0,2024-02-12
SP-283,229,117.45,2024-07-16
SP-107,229,164.74,2024-02-02
SP-113,229,413.81,2024-05-09
SP-324,369,431.15,2024-06-08
SP-422,116,276.0,2024-08-11
SP-218,229,165.86,2025-07-05
SP-411,332,318.0,2025-05-06
SP-272,5,308.52,2025-06-21
SP-112,410,218.78,2025-01-04
SP-179,5,393.31,2024-02-24
SP-333,303,329.66,2025-04-05
SP-158,229,251.79,2024-02-02
SP-120,96,275.23,2025-02-09
SP-249,140,7.98,2024-10-30
SP-435,372,266.54,2024-11-22
SP-254,446,401.76,2024-09-18
SP-313,229,58.33,2024-11-02
SP-204,203,200.28,2024-10-15
SP-148,417,191.88,2024-01-31
SP-275,171,222.68,2024-05-13
SP-366,363,317.0,2024-07-20
SP-226,137,143.09,2024-02-19
SP-243,229,52.0,2024-10-05
SP-406,0,285.0,2024-10-14
SP-405,65,365.06,2025-04-27
SP-460,472,434.43,2025-07-26
SP-428,133,311.94,2024-11-22
SP-133,0,59.41,2024-10-02
SP-432,5,46.0,2024-02-01
SP-427,343,427.79,2025-05-15
SP-316,165,326.68,2025-03-30
SP-159,136,31.55,2024-05-21
SP-354,5,307.0,2024-12-18
SP-386,152,178.49,2025-04-02
SP-168,318,407.89,2024-01-04
SP-408,354,131.72,2024-03-25
SP-129,177,82.49,2024-03-13
SP-201,471,316.32,2025-06-01
SP-333,302,333.0,2024-11-03
SP-185,473,251.39,2024-05-24
SP-284,241,151.7,2024-11-09
SP-331,0,296.77,2025-01-13
SP-358,182,142.12,2025-06-08
SP-126,5,180.73,2025-02-04
SP-211,7,185.46,2025-05-17
SP-176,209,182.99,2024-10-26
SP-382,5,434.16,2024-06-18
SP-148,374,327.0,2024-06-15
SP-273,0,136.96,2024-01-11
SP-152,229,251.84,2024-01-22
SP-364,362,195.3,2024-03-24
SP-225,500,53.0,2024-06-17
SP-421,61,393.02,2024-02-27
SP-466,5,212.9,2024-08-20
SP-418,0,308.2,2024-11-29
SP-383,348,163.18,2024-09-07
SP-331,210,305.19,2025-06-17
SP-430,229,316.0,2024-03-21
SP-399,229,382.13,2024-10-26
SP-323,229,271.94,2025-03-11
SP-293,0,27.27,2024-03-18
SP-217,431,156.96,2024-12-10
SP-146,118,436.8,2024-11-20
SP-412,237,390.59,2025-07-08
SP-295,0,356.0,2025-06-01
SP-418,370,61.96,2024-08-11
SP-255,229,212.07,2024-04-03
SP-497,288,264.74,2024-11-26
SP-323,156,54.37,2024-08-03
SP-178,0,213.7,2024-02-06
SP-210,320,402.0,2024-07-12
SP-461,0,291.71,2024-07-21
SP-234,240,190.1,2024-10-30
SP-450,229,308.35,2024-10-12
SP-487,5,348.93,2024-11-28
SP-464,5,370.02,2025-02-11
SP-210,120,9.13,2024-10-31
SP-262,98,374.0,2024-05-26
SP-374,398,27.83,2024-08-28
SP-211,5,324.07,2025-02-24
SP-129,251,325.22,2025-04-07
SP-124,91,239.0,2025-04-17
SP-291,441,111.09,2024-05-13
SP-241,0,152.55,2025-01-08
SP-408,5,280.63,2024-07-20
SP-340,465,7.0,2025-03-22
SP-200,469,366.79,2024-07-02
SP-136,328,7.68,2024-10-06
SP-326,193,375.47,2024-07-09
SP-353,250,362.52,2025-07-07
SP-500,276,105.19,2025-07-29
SP-299,229,77.47,2024-07-01
SP-313,125,208.91,2025-05-13
SP-213,230,185.88,2024-06-09
SP-316,0,39.64,2024-05-18
SP-500,12,444.08,2024-06-25
SP-312,5,185.73,2024-03-18
SP-269,400,301.44,2025-06-24
SP-399,467,233.18,2024-06-24
SP-426,53,310.3,2024-10-03
SP-157,356,360.08,2024-05-28
SP-164,51,347.0,2025-06-14
SP-111,138,191.45,2024-04-07
SP-107,285,121.58,2024-12-27
SP-446,184,240.27,2024-01-29
SP-244,5,103.85,2024-10-03
SP-424,229,431.13,2024-10-08
SP-168,377,45.0,2024-04-07
SP-476,0,13.59,2024-01-27
SP-104,29,170.84,2024-05-02
SP-398,229,347.25,2024-10-10
SP-361,57,358.0,2025-04-02
SP-267,218,222.78,2025-02-23
SP-284,387,228.78,2024-05-17
SP-229,459,26.73,2024-10-17
SP-334,249,300.35,2025-03-02
SP-489,469,214.44,2024-09-16
SP-498,457,396.53,2024-08-05
SP-135,229,221.0,2024-10-02
SP-283,381,361.3,2025-07-03
SP-410,245,341.07,2024-11-16
SP-221,95,379.68,2024-06-08
SP-492,229,430.08,2024-03-07
SP-408,317,35.67,2025-05-24
SP-330,5,447.66,2025-03-16
SP-307,418,83.0,2025-07-25
SP-146,0,396.0,2024-12-05
SP-258,229,37.92,2024-09-13
SP-480,5,191.62,2024-08-19
SP-371,158,195.0,2025-06-08
SP-459,314,153.65,2025-03-28
SP-493,33,346.0,2024-04-09
SP-174,475,197.41,2024-07-13
SP-436,5,63.81,2024-11-29
